time,rain,water_1,water_2,water_3,flow_1,flow_2,flow_3,storage_1,storage_2,storage_3
2026-05-11 13:30:00,0.0,0.022470424,0.013800219,0.0,0.0,0.0,0.0150442375,0.0,0.0,0.0
2026-05-11 13:40:00,0.0,0.022470396,0.013800202,0.0,0.0,0.0,0.02056142,0.0,0.0,0.0
2026-05-11 13:50:00,0.0,0.02247037,0.013800186,0.0,0.0,0.0,-0.029954106,0.0,0.0,0.0
2026-05-11 14:00:00,0.0,0.022470342,0.01380017,0.0,0.0,0.0,0.007953017,0.0,0.0,0.0
2026-05-11 14:10:00,0.0,0.022470316,0.013800155,0.0,0.0,0.0,0.01866891,0.0,0.0,0.0
2026-05-11 14:20:00,0.0,0.022470292,0.01380014,0.0,0.0,0.0,-0.022722421,0.0,0.0,0.0
2026-05-11 14:30:00,0.0,0.022470266,0.013800125,0.0,0.0,0.0,-0.024931272,0.0,0.0,0.0
2026-05-11 14:40:00,0.0,0.022470241,0.013800111,0.0,0.0,0.0,0.020425405,0.0,0.0,0.0
2026-05-11 14:50:00,0.0,0.022470217,0.013800096,0.0,0.0,0.0,0.040948533,0.0,0.0,0.0
2026-05-11 15:00:00,0.0,0.022470193,0.013800082,0.0,0.0,0.0,-0.01019971,0.0,0.0,0.0
2026-05-11 15:10:00,0.0,0.022470169,0.013800068,0.0,0.0,0.0,-0.030772801,0.0,0.0,0.0
2026-05-11 15:20:00,0.0,0.022470146,0.013800054,0.0,0.0,0.0,0.034008086,0.0,0.0,0.0
2026-05-11 15:30:00,0.0,0.022470122,0.01380004,0.0,0.0,0.0,0.022776656,0.0,0.0,0.0
2026-05-11 15:40:00,0.0,0.0224701,0.013800027,0.0,0.0,0.0,-0.0364374,0.0,0.0,0.0
2026-05-11 15:50:00,0.0,0.022470077,0.013800014,0.0,0.0,0.0,0.012105619,0.0,0.0,0.0
2026-05-11 16:00:00,0.0,0.022470057,0.013800001,0.0,0.0,0.0,0.02007461,0.0,0.0,0.0
2026-05-11 16:10:00,0.0,0.022470035,0.013799988,0.0,0.0,0.0,-0.027347857,0.0,0.0,0.0
2026-05-11 16:20:00,0.0,0.022470014,0.013799976,0.0,0.0,0.0,0.006387048,0.0,0.0,0.0
2026-05-11 16:30:00,0.0,0.022469992,0.013799963,0.0,0.0,0.0,0.017842272,0.0,0.0,0.0
